,rate,ts,num,method
4191,47.24909690066231,1678093577.9668221,4,baseline_uc
4192,17.61197690066223,1678093578.066822,4,baseline_uc
4193,-27.715383099337767,1678093578.1668222,4,baseline_uc
4194,-50.37906309933777,1678093578.266822,4,baseline_uc
4195,-50.37906309933777,1678093578.366822,4,baseline_uc
4196,-5.051703099337768,1678093578.4668221,4,baseline_uc
4197,-95.70642309933777,1678093578.566822,4,baseline_uc
4198,-212.51154309933773,1678093578.6668222,4,baseline_uc
4199,-24.228663099337762,1678093578.766822,4,baseline_uc
4200,-240.40530309933771,1678093578.866822,4,baseline_uc
4201,-132.3169830993377,1678093578.9668221,4,baseline_uc
4202,-95.70642309933777,1678093579.066822,4,baseline_uc
4203,-121.85682309933775,1678093579.1668222,4,baseline_uc
4204,-137.54706309933772,1678093579.266822,4,baseline_uc
4205,-73.04274309933777,1678093579.366822,4,baseline_uc
4206,-73.04274309933777,1678093579.4668221,4,baseline_uc
4207,-27.715383099337767,1678093579.566822,4,baseline_uc
4208,-160.21074309933772,1678093579.6668222,4,baseline_uc
4209,-92.21970309933776,1678093579.766822,4,baseline_uc
4210,-121.85682309933775,1678093579.866822,4,baseline_uc
4211,-76.52946309933775,1678093579.9668221,4,baseline_uc
4212,-163.69746309933774,1678093580.066822,4,baseline_uc
4213,-73.04274309933777,1678093580.1668222,4,baseline_uc
4214,-73.04274309933777,1678093580.266822,4,baseline_uc
4215,-254.35218309933774,1678093580.366822,4,baseline_uc
4216,-240.40530309933771,1678093580.4668221,4,baseline_uc
4217,-20.741943099337757,1678093580.566822,4,baseline_uc
4218,-139.29042309933774,1678093580.6668222,4,baseline_uc
4219,-153.23730309933774,1678093580.766822,4,baseline_uc
4220,-242.14866309933777,1678093580.866822,4,baseline_uc
4221,-167.18418309933773,1678093580.9668221,4,baseline_uc
4222,-120.11346309933775,1678093581.066822,4,baseline_uc
4223,-181.1310630993377,1678093581.1668222,4,baseline_uc
4224,-240.40530309933771,1678093581.266822,4,baseline_uc
4225,-177.64434309933773,1678093581.366822,4,baseline_uc
4226,-163.69746309933774,1678093581.4668221,4,baseline_uc
4227,-186.36114309933774,1678093581.566822,4,baseline_uc
4228,-214.25490309933772,1678093581.6668222,4,baseline_uc
4229,-264.8123430993378,1678093581.766822,4,baseline_uc
4230,10.638536900662292,1678093581.866822,4,baseline_uc
4231,-209.02482309933774,1678093581.9668221,4,baseline_uc
4232,-48.63570309933773,1678093582.066822,4,baseline_uc
4233,-256.09554309933776,1678093582.1668222,4,baseline_uc
4234,-163.69746309933774,1678093582.266822,4,baseline_uc
4235,-67.8126630993378,1678093582.366822,4,baseline_uc
4236,-235.17522309933776,1678093582.4668221,4,baseline_uc
4237,-71.29938309933776,1678093582.566822,4,baseline_uc
4238,-88.73298309933776,1678093582.6668222,4,baseline_uc
4239,-174.15762309933774,1678093582.766822,4,baseline_uc
4240,-109.65330309933772,1678093582.866822,4,baseline_uc
4241,-104.42322309933775,1678093582.9668221,4,baseline_uc
4242,24.585416900662313,1678093583.066822,4,baseline_uc
4243,-193.33458309933772,1678093583.1668222,4,baseline_uc
4244,-191.59122309933772,1678093583.266822,4,baseline_uc
4245,22.842056900662275,1678093583.366822,4,baseline_uc
4246,-141.03378309933774,1678093583.4668221,4,baseline_uc
4247,-196.82130309933774,1678093583.566822,4,baseline_uc
4248,5.408456900662319,1678093583.6668222,4,baseline_uc
4249,-141.03378309933774,1678093583.766822,4,baseline_uc
4250,-132.3169830993377,1678093583.866822,4,baseline_uc
4251,-149.75058309933772,1678093583.9668221,4,baseline_uc
4252,-195.07794309933772,1678093584.066822,4,baseline_uc
4253,-90.47634309933777,1678093584.1668222,4,baseline_uc
4254,-46.892343099337765,1678093584.266822,4,baseline_uc
4255,-18.99858309933772,1678093584.366822,4,baseline_uc
4256,-97.44978309933774,1678093584.4668221,4,baseline_uc
4257,-80.01618309933774,1678093584.566822,4,baseline_uc
4258,-141.03378309933774,1678093584.6668222,4,baseline_uc
4259,-163.69746309933774,1678093584.766822,4,baseline_uc
4260,-50.37906309933777,1678093584.866822,4,baseline_uc
4261,-118.37010309933775,1678093584.9668221,4,baseline_uc
4262,-186.36114309933774,1678093585.066822,4,baseline_uc
4263,-27.715383099337767,1678093585.1668222,4,baseline_uc
4264,-127.08690309933773,1678093585.266822,4,baseline_uc
4265,-95.70642309933777,1678093585.366822,4,baseline_uc
4266,-154.98066309933773,1678093585.4668221,4,baseline_uc
4267,-95.70642309933777,1678093585.566822,4,baseline_uc
4268,-144.52050309933773,1678093585.6668222,4,baseline_uc
4269,-92.21970309933776,1678093585.766822,4,baseline_uc
4270,-71.29938309933776,1678093585.866822,4,baseline_uc
4271,-97.44978309933774,1678093585.9668221,4,baseline_uc
4272,-163.69746309933774,1678093586.066822,4,baseline_uc
4273,-186.36114309933774,1678093586.1668222,4,baseline_uc
4274,-95.70642309933777,1678093586.266822,4,baseline_uc
4275,-27.715383099337767,1678093586.366822,4,baseline_uc
4276,-250.86546309933775,1678093586.4668221,4,baseline_uc
4277,-8.538423099337773,1678093586.566822,4,baseline_uc
4278,-74.78610309933774,1678093586.6668222,4,baseline_uc
4279,-175.90098309933774,1678093586.766822,4,baseline_uc
4280,-81.75954309933775,1678093586.866822,4,baseline_uc
4281,-107.90994309933772,1678093586.9668221,4,baseline_uc
4282,-3.30834309933773,1678093587.066822,4,baseline_uc
4283,-153.23730309933774,1678093587.1668222,4,baseline_uc
4284,-116.62674309933776,1678093587.266822,4,baseline_uc
4285,-120.11346309933775,1678093587.366822,4,baseline_uc
4286,-163.69746309933774,1678093587.4668221,4,baseline_uc
4287,-95.70642309933777,1678093587.566822,4,baseline_uc
4288,-148.00722309933772,1678093587.6668222,4,baseline_uc
4289,-134.06034309933776,1678093587.766822,4,baseline_uc
4290,-73.04274309933777,1678093587.866822,4,baseline_uc
4291,-141.03378309933774,1678093587.9668221,4,baseline_uc
4292,-165.44082309933773,1678093588.066822,4,baseline_uc
4293,-116.62674309933776,1678093588.1668222,4,baseline_uc
4294,-50.37906309933777,1678093588.266822,4,baseline_uc
4295,-118.37010309933775,1678093588.366822,4,baseline_uc
4296,-158.4673830993377,1678093588.4668221,4,baseline_uc
4297,-55.60914309933774,1678093588.566822,4,baseline_uc
4298,-141.03378309933774,1678093588.6668222,4,baseline_uc
4299,-50.37906309933777,1678093588.766822,4,baseline_uc
4300,-132.3169830993377,1678093588.866822,4,baseline_uc
4301,-59.09586309933775,1678093588.9668221,4,baseline_uc
4302,-95.70642309933777,1678093589.066822,4,baseline_uc
4303,-163.69746309933774,1678093589.1668222,4,baseline_uc
4304,-50.37906309933777,1678093589.266822,4,baseline_uc
4305,-141.03378309933774,1678093589.366822,4,baseline_uc
4306,-95.70642309933777,1678093589.4668221,4,baseline_uc
4307,-76.52946309933775,1678093589.566822,4,baseline_uc
4308,-160.21074309933772,1678093589.6668222,4,baseline_uc
4309,-118.37010309933775,1678093589.766822,4,baseline_uc
4310,-95.70642309933777,1678093589.866822,4,baseline_uc
4311,-74.78610309933774,1678093589.9668221,4,baseline_uc
4312,-146.26386309933773,1678093590.066822,4,baseline_uc
4313,-168.92754309933773,1678093590.1668222,4,baseline_uc
4314,-60.839223099337715,1678093590.266822,4,baseline_uc
4315,-163.69746309933774,1678093590.366822,4,baseline_uc
4316,-73.04274309933777,1678093590.4668221,4,baseline_uc
4317,-106.16658309933771,1678093590.566822,4,baseline_uc
4318,-107.90994309933772,1678093590.6668222,4,baseline_uc
4319,-95.70642309933777,1678093590.766822,4,baseline_uc
4320,-3.30834309933773,1678093590.866822,4,baseline_uc
4321,-52.12242309933774,1678093590.9668221,4,baseline_uc
4322,-50.37906309933777,1678093591.066822,4,baseline_uc
4323,-5.051703099337768,1678093591.1668222,4,baseline_uc
4324,-50.37906309933777,1678093591.266822,4,baseline_uc
4325,-5.051703099337768,1678093591.366822,4,baseline_uc
4326,-69.55602309933776,1678093591.4668221,4,baseline_uc
4327,181.4878169006623,1678093591.566822,4,baseline_uc
4328,-13.768503099337746,1678093591.6668222,4,baseline_uc
4329,66.42605690066223,1678093591.766822,4,baseline_uc
4330,36.78893690066229,1678093591.866822,4,baseline_uc
4331,17.61197690066223,1678093591.9668221,4,baseline_uc
4332,42.019016900662265,1678093592.066822,4,baseline_uc
4333,-5.051703099337768,1678093592.1668222,4,baseline_uc
4334,61.19597690066226,1678093592.266822,4,baseline_uc
4335,-50.37906309933777,1678093592.366822,4,baseline_uc
4336,-170.67090309933772,1678093592.4668221,4,baseline_uc
4337,24.585416900662313,1678093592.566822,4,baseline_uc
4338,40.27565690066223,1678093592.6668222,4,baseline_uc
4339,-141.03378309933774,1678093592.766822,4,baseline_uc
4340,29.815496900662286,1678093592.866822,4,baseline_uc
4341,28.07213690066232,1678093592.9668221,4,baseline_uc
4342,38.53229690066226,1678093593.066822,4,baseline_uc
4343,110.01005690066226,1678093593.1668222,4,baseline_uc
4344,40.27565690066223,1678093593.266822,4,baseline_uc
4345,-5.051703099337768,1678093593.366822,4,baseline_uc
4346,108.26669690066223,1678093593.4668221,4,baseline_uc
4347,82.11629690066229,1678093593.566822,4,baseline_uc
4348,89.08973690066223,1678093593.6668222,4,baseline_uc
4349,-1.5649830993377627,1678093593.766822,4,baseline_uc
4350,101.29325690066229,1678093593.866822,4,baseline_uc
4351,176.25773690066225,1678093593.9668221,4,baseline_uc
4352,-1.5649830993377627,1678093594.066822,4,baseline_uc
4353,92.57645690066231,1678093594.1668222,4,baseline_uc
4354,123.95693690066228,1678093594.266822,4,baseline_uc
4355,22.842056900662275,1678093594.366822,4,baseline_uc
4356,57.709256900662254,1678093594.4668221,4,baseline_uc
4357,97.80653690066228,1678093594.566822,4,baseline_uc
4358,134.41709690066224,1678093594.6668222,4,baseline_uc
4359,1.9217369006622427,1678093594.766822,4,baseline_uc
4360,153.59405690066225,1678093594.866822,4,baseline_uc
4361,106.52333690066226,1678093594.9668221,4,baseline_uc
4362,108.26669690066223,1678093595.066822,4,baseline_uc
4363,141.39053690066225,1678093595.1668222,4,baseline_uc
4364,21.098696900662237,1678093595.266822,4,baseline_uc
4365,80.37293690066225,1678093595.366822,4,baseline_uc
4366,146.6206169006623,1678093595.4668221,4,baseline_uc
4367,62.93933690066223,1678093595.566822,4,baseline_uc
4368,71.65613690066228,1678093595.6668222,4,baseline_uc
4369,167.54093690066227,1678093595.766822,4,baseline_uc
4370,19.35533690066227,1678093595.866822,4,baseline_uc
4371,118.72685690066231,1678093595.9668221,4,baseline_uc
4372,195.43469690066232,1678093596.066822,4,baseline_uc
4373,76.88621690066225,1678093596.1668222,4,baseline_uc
4374,33.30221690066229,1678093596.266822,4,baseline_uc
4375,73.39949690066231,1678093596.366822,4,baseline_uc
4376,97.80653690066228,1678093596.4668221,4,baseline_uc
4377,92.57645690066231,1678093596.566822,4,baseline_uc
4378,40.27565690066223,1678093596.6668222,4,baseline_uc
4379,85.60301690066223,1678093596.766822,4,baseline_uc
4380,80.37293690066225,1678093596.866822,4,baseline_uc
4381,22.842056900662275,1678093596.9668221,4,baseline_uc
4382,19.35533690066227,1678093597.066822,4,baseline_uc
4383,-6.795063099337735,1678093597.1668222,4,baseline_uc
4384,85.60301690066223,1678093597.266822,4,baseline_uc
4385,14.125256900662297,1678093597.366822,4,baseline_uc
4386,89.08973690066223,1678093597.4668221,4,baseline_uc
4387,17.61197690066223,1678093597.566822,4,baseline_uc
4388,108.26669690066223,1678093597.6668222,4,baseline_uc
4389,62.93933690066223,1678093597.766822,4,baseline_uc
4390,36.78893690066229,1678093597.866822,4,baseline_uc
4391,101.29325690066229,1678093597.9668221,4,baseline_uc
4392,17.61197690066223,1678093598.066822,4,baseline_uc
4393,97.80653690066228,1678093598.1668222,4,baseline_uc
4394,61.19597690066226,1678093598.266822,4,baseline_uc
4395,165.79757690066228,1678093598.366822,4,baseline_uc
4396,73.39949690066231,1678093598.4668221,4,baseline_uc
4397,71.65613690066228,1678093598.566822,4,baseline_uc
4398,89.08973690066223,1678093598.6668222,4,baseline_uc
4399,40.27565690066223,1678093598.766822,4,baseline_uc
4400,73.39949690066231,1678093598.866822,4,baseline_uc
4401,176.25773690066225,1678093598.9668221,4,baseline_uc
4402,108.26669690066223,1678093599.066822,4,baseline_uc
4403,-8.538423099337773,1678093599.1668222,4,baseline_uc
4404,97.80653690066228,1678093599.266822,4,baseline_uc
4405,104.77997690066229,1678093599.366822,4,baseline_uc
4406,125.70029690066232,1678093599.4668221,4,baseline_uc
4407,78.62957690066229,1678093599.566822,4,baseline_uc
4408,87.34637690066226,1678093599.6668222,4,baseline_uc
4409,0.17837690066227552,1678093599.766822,4,baseline_uc
4410,176.25773690066225,1678093599.866822,4,baseline_uc
4411,73.39949690066231,1678093599.9668221,4,baseline_uc
4412,141.39053690066225,1678093600.066822,4,baseline_uc
4413,54.22253690066225,1678093600.1668222,4,baseline_uc
4414,110.01005690066226,1678093600.266822,4,baseline_uc
4415,139.6471769006623,1678093600.366822,4,baseline_uc
4416,40.27565690066223,1678093600.4668221,4,baseline_uc
4417,92.57645690066231,1678093600.566822,4,baseline_uc
4418,127.44365690066229,1678093600.6668222,4,baseline_uc
4419,62.93933690066223,1678093600.766822,4,baseline_uc
4420,42.019016900662265,1678093600.866822,4,baseline_uc
4421,15.868616900662264,1678093600.9668221,4,baseline_uc
4422,64.68269690066226,1678093601.066822,4,baseline_uc
4423,15.868616900662264,1678093601.1668222,4,baseline_uc
4424,62.93933690066223,1678093601.266822,4,baseline_uc
4425,-141.03378309933774,1678093601.366822,4,baseline_uc
4426,29.815496900662286,1678093601.4668221,4,baseline_uc
4427,-104.42322309933775,1678093601.566822,4,baseline_uc
4428,-257.83890309933776,1678093601.6668222,4,baseline_uc
4429,-209.02482309933774,1678093601.766822,4,baseline_uc
4430,-71.29938309933776,1678093601.866822,4,baseline_uc
4431,110.01005690066226,1678093601.9668221,4,baseline_uc
4432,59.45261690066229,1678093602.066822,4,baseline_uc
4433,62.93933690066223,1678093602.1668222,4,baseline_uc
4434,85.60301690066223,1678093602.266822,4,baseline_uc
4435,130.93037690066222,1678093602.366822,4,baseline_uc
4436,62.93933690066223,1678093602.4668221,4,baseline_uc
4437,21.098696900662237,1678093602.566822,4,baseline_uc
4438,36.78893690066229,1678093602.6668222,4,baseline_uc
4439,-62.582583099337754,1678093602.766822,4,baseline_uc
4440,28.07213690066232,1678093602.866822,4,baseline_uc
4441,78.62957690066229,1678093602.9668221,4,baseline_uc
4442,116.98349690066227,1678093603.066822,4,baseline_uc
4443,52.47917690066228,1678093603.1668222,4,baseline_uc
4444,118.72685690066231,1678093603.266822,4,baseline_uc
4445,-5.051703099337768,1678093603.366822,4,baseline_uc
4446,87.34637690066226,1678093603.4668221,4,baseline_uc
4447,83.85965690066226,1678093603.566822,4,baseline_uc
4448,40.27565690066223,1678093603.6668222,4,baseline_uc
4449,40.27565690066223,1678093603.766822,4,baseline_uc
4450,40.27565690066223,1678093603.866822,4,baseline_uc
4451,82.11629690066229,1678093603.9668221,4,baseline_uc
4452,89.08973690066223,1678093604.066822,4,baseline_uc
4453,85.60301690066223,1678093604.1668222,4,baseline_uc
4454,85.60301690066223,1678093604.266822,4,baseline_uc
4455,50.735816900662314,1678093604.366822,4,baseline_uc
4456,120.47021690066228,1678093604.4668221,4,baseline_uc
4457,62.93933690066223,1678093604.566822,4,baseline_uc
4458,17.61197690066223,1678093604.6668222,4,baseline_uc
4459,108.26669690066223,1678093604.766822,4,baseline_uc
4460,-43.40562309933776,1678093604.866822,4,baseline_uc
4461,83.85965690066226,1678093604.9668221,4,baseline_uc
4462,35.045576900662255,1678093605.066822,4,baseline_uc
4463,17.61197690066223,1678093605.1668222,4,baseline_uc
4464,78.62957690066229,1678093605.266822,4,baseline_uc
4465,69.91277690066231,1678093605.366822,4,baseline_uc
4466,7.151816900662286,1678093605.4668221,4,baseline_uc
4467,164.05421690066225,1678093605.566822,4,baseline_uc
4468,80.37293690066225,1678093605.6668222,4,baseline_uc
4469,57.709256900662254,1678093605.766822,4,baseline_uc
4470,52.47917690066228,1678093605.866822,4,baseline_uc
4471,174.51437690066234,1678093605.9668221,4,baseline_uc
4472,40.27565690066223,1678093606.066822,4,baseline_uc
4473,78.62957690066229,1678093606.1668222,4,baseline_uc
4474,50.735816900662314,1678093606.266822,4,baseline_uc
4475,127.44365690066229,1678093606.366822,4,baseline_uc
4476,38.53229690066226,1678093606.4668221,4,baseline_uc
4477,19.35533690066227,1678093606.566822,4,baseline_uc
4478,55.96589690066229,1678093606.6668222,4,baseline_uc
4479,115.2401369006623,1678093606.766822,4,baseline_uc
4480,17.61197690066223,1678093606.866822,4,baseline_uc
4481,108.26669690066223,1678093606.9668221,4,baseline_uc
4482,94.31981690066227,1678093607.066822,4,baseline_uc
4483,31.558856900662253,1678093607.1668222,4,baseline_uc
4484,85.60301690066223,1678093607.266822,4,baseline_uc
4485,76.88621690066225,1678093607.366822,4,baseline_uc
4486,26.32877690066228,1678093607.4668221,4,baseline_uc
4487,40.27565690066223,1678093607.566822,4,baseline_uc
4488,120.47021690066228,1678093607.6668222,4,baseline_uc
4489,141.39053690066225,1678093607.766822,4,baseline_uc
4490,62.93933690066223,1678093607.866822,4,baseline_uc
4491,130.93037690066222,1678093607.9668221,4,baseline_uc
4492,85.60301690066223,1678093608.066822,4,baseline_uc
4493,66.42605690066223,1678093608.1668222,4,baseline_uc
4494,127.44365690066229,1678093608.266822,4,baseline_uc
4495,101.29325690066229,1678093608.366822,4,baseline_uc
4496,115.2401369006623,1678093608.4668221,4,baseline_uc
4497,85.60301690066223,1678093608.566822,4,baseline_uc
4498,83.85965690066226,1678093608.6668222,4,baseline_uc
4499,87.34637690066226,1678093608.766822,4,baseline_uc
4500,130.93037690066222,1678093608.866822,4,baseline_uc
4501,85.60301690066223,1678093608.9668221,4,baseline_uc
4502,96.06317690066231,1678093609.066822,4,baseline_uc
4503,94.31981690066227,1678093609.1668222,4,baseline_uc
4504,89.08973690066223,1678093609.266822,4,baseline_uc
4505,31.558856900662253,1678093609.366822,4,baseline_uc
4506,144.87725690066225,1678093609.4668221,4,baseline_uc
4507,-24.228663099337762,1678093609.566822,4,baseline_uc
4508,33.30221690066229,1678093609.6668222,4,baseline_uc
4509,129.18701690066234,1678093609.766822,4,baseline_uc
4510,85.60301690066223,1678093609.866822,4,baseline_uc
4511,40.27565690066223,1678093609.9668221,4,baseline_uc
4512,132.67373690066233,1678093610.066822,4,baseline_uc
4513,129.18701690066234,1678093610.1668222,4,baseline_uc
4514,73.39949690066231,1678093610.266822,4,baseline_uc
4515,96.06317690066231,1678093610.366822,4,baseline_uc
4516,90.83309690066227,1678093610.4668221,4,baseline_uc
4517,120.47021690066228,1678093610.566822,4,baseline_uc
4518,76.88621690066225,1678093610.6668222,4,baseline_uc
4519,157.08077690066224,1678093610.766822,4,baseline_uc
4520,29.815496900662286,1678093610.866822,4,baseline_uc
4521,82.11629690066229,1678093610.9668221,4,baseline_uc
4522,66.42605690066223,1678093611.066822,4,baseline_uc
4523,130.93037690066222,1678093611.1668222,4,baseline_uc
4524,108.26669690066223,1678093611.266822,4,baseline_uc
4525,122.21357690066225,1678093611.366822,4,baseline_uc
4526,26.32877690066228,1678093611.4668221,4,baseline_uc
4527,29.815496900662286,1678093611.566822,4,baseline_uc
4528,115.2401369006623,1678093611.6668222,4,baseline_uc
4529,66.42605690066223,1678093611.766822,4,baseline_uc
4530,-73.04274309933777,1678093611.866822,4,baseline_uc
4531,-299.67954309933776,1678093611.9668221,4,baseline_uc
4532,-231.68850309933774,1678093612.066822,4,baseline_uc
4533,-345.00690309933776,1678093612.1668222,4,baseline_uc
4534,-332.8033830993378,1678093612.266822,4,baseline_uc
4535,-222.97170309933773,1678093612.366822,4,baseline_uc
4536,-229.94514309933774,1678093612.4668221,4,baseline_uc
4537,-348.49362309933775,1678093612.566822,4,baseline_uc
4538,-273.5291430993378,1678093612.6668222,4,baseline_uc
4539,17.61197690066223,1678093612.766822,4,baseline_uc
4540,-95.70642309933777,1678093612.866822,4,baseline_uc
4541,-50.37906309933777,1678093612.9668221,4,baseline_uc
4542,-95.70642309933777,1678093613.066822,4,baseline_uc
4543,-231.68850309933774,1678093613.1668222,4,baseline_uc
4544,-132.3169830993377,1678093613.266822,4,baseline_uc
4545,-45.1489830993378,1678093613.366822,4,baseline_uc
4546,125.70029690066232,1678093613.4668221,4,baseline_uc
4547,68.16941690066227,1678093613.566822,4,baseline_uc
4548,45.50573690066227,1678093613.6668222,4,baseline_uc
4549,33.30221690066229,1678093613.766822,4,baseline_uc
4550,50.735816900662314,1678093613.866822,4,baseline_uc
4551,85.60301690066223,1678093613.9668221,4,baseline_uc
4552,85.60301690066223,1678093614.066822,4,baseline_uc
4553,50.735816900662314,1678093614.1668222,4,baseline_uc
4554,52.47917690066228,1678093614.266822,4,baseline_uc
4555,17.61197690066223,1678093614.366822,4,baseline_uc
4556,108.26669690066223,1678093614.4668221,4,baseline_uc
4557,8.895176900662253,1678093614.566822,4,baseline_uc
4558,139.6471769006623,1678093614.6668222,4,baseline_uc
4559,52.47917690066228,1678093614.766822,4,baseline_uc
4560,96.06317690066231,1678093614.866822,4,baseline_uc
4561,108.26669690066223,1678093614.9668221,4,baseline_uc
4562,153.59405690066225,1678093615.066822,4,baseline_uc
4563,17.61197690066223,1678093615.1668222,4,baseline_uc
4564,108.26669690066223,1678093615.266822,4,baseline_uc
4565,139.6471769006623,1678093615.366822,4,baseline_uc
4566,55.96589690066229,1678093615.4668221,4,baseline_uc
4567,151.85069690066234,1678093615.566822,4,baseline_uc
4568,103.03661690066225,1678093615.6668222,4,baseline_uc
4569,71.65613690066228,1678093615.766822,4,baseline_uc
4570,-8.538423099337773,1678093615.866822,4,baseline_uc
4571,40.27565690066223,1678093615.9668221,4,baseline_uc
4572,-5.051703099337768,1678093616.066822,4,baseline_uc
4573,108.26669690066223,1678093616.1668222,4,baseline_uc
4574,108.26669690066223,1678093616.266822,4,baseline_uc
4575,68.16941690066227,1678093616.366822,4,baseline_uc
4576,80.37293690066225,1678093616.4668221,4,baseline_uc
4577,108.26669690066223,1678093616.566822,4,baseline_uc
4578,103.03661690066225,1678093616.6668222,4,baseline_uc
4579,45.50573690066227,1678093616.766822,4,baseline_uc
4580,108.26669690066223,1678093616.866822,4,baseline_uc
4581,108.26669690066223,1678093616.9668221,4,baseline_uc
4582,85.60301690066223,1678093617.066822,4,baseline_uc
4583,83.85965690066226,1678093617.1668222,4,baseline_uc
4584,132.67373690066233,1678093617.266822,4,baseline_uc
4585,31.558856900662253,1678093617.366822,4,baseline_uc
4586,101.29325690066229,1678093617.4668221,4,baseline_uc
4587,97.80653690066228,1678093617.566822,4,baseline_uc
4588,85.60301690066223,1678093617.6668222,4,baseline_uc
4589,62.93933690066223,1678093617.766822,4,baseline_uc
4590,176.25773690066225,1678093617.866822,4,baseline_uc
4591,-5.051703099337768,1678093617.9668221,4,baseline_uc
4592,137.90381690066224,1678093618.066822,4,baseline_uc
4593,80.37293690066225,1678093618.1668222,4,baseline_uc
4594,106.52333690066226,1678093618.266822,4,baseline_uc
4595,85.60301690066223,1678093618.366822,4,baseline_uc
4596,55.96589690066229,1678093618.4668221,4,baseline_uc
4597,125.70029690066232,1678093618.566822,4,baseline_uc
4598,61.19597690066226,1678093618.6668222,4,baseline_uc
4599,42.019016900662265,1678093618.766822,4,baseline_uc
4600,52.47917690066228,1678093618.866822,4,baseline_uc
4601,85.60301690066223,1678093618.9668221,4,baseline_uc
4602,62.93933690066223,1678093619.066822,4,baseline_uc
4603,96.06317690066231,1678093619.1668222,4,baseline_uc
4604,97.80653690066228,1678093619.266822,4,baseline_uc
4605,108.26669690066223,1678093619.366822,4,baseline_uc
4606,40.27565690066223,1678093619.4668221,4,baseline_uc
4607,85.60301690066223,1678093619.566822,4,baseline_uc
4608,108.26669690066223,1678093619.6668222,4,baseline_uc
4609,40.27565690066223,1678093619.766822,4,baseline_uc
4610,153.59405690066225,1678093619.866822,4,baseline_uc
4611,17.61197690066223,1678093619.9668221,4,baseline_uc
4612,21.098696900662237,1678093620.066822,4,baseline_uc
4613,127.44365690066229,1678093620.1668222,4,baseline_uc
4614,130.93037690066222,1678093620.266822,4,baseline_uc
4615,103.03661690066225,1678093620.366822,4,baseline_uc
4616,68.16941690066227,1678093620.4668221,4,baseline_uc
4617,118.72685690066231,1678093620.566822,4,baseline_uc
4618,52.47917690066228,1678093620.6668222,4,baseline_uc
4619,111.75341690066223,1678093620.766822,4,baseline_uc
4620,59.45261690066229,1678093620.866822,4,baseline_uc
4621,-275.2725030993377,1678093620.9668221,4,baseline_uc
4622,151.85069690066234,1678093621.066822,4,baseline_uc
4623,110.01005690066226,1678093621.1668222,4,baseline_uc
4624,146.6206169006623,1678093621.266822,4,baseline_uc
4625,0.17837690066227552,1678093621.366822,4,baseline_uc
4626,134.41709690066224,1678093621.4668221,4,baseline_uc
4627,71.65613690066228,1678093621.566822,4,baseline_uc
4628,118.72685690066231,1678093621.6668222,4,baseline_uc
4629,38.53229690066226,1678093621.766822,4,baseline_uc
4630,110.01005690066226,1678093621.866822,4,baseline_uc
4631,17.61197690066223,1678093621.9668221,4,baseline_uc
4632,153.59405690066225,1678093622.066822,4,baseline_uc
4633,62.93933690066223,1678093622.1668222,4,baseline_uc
4634,40.27565690066223,1678093622.266822,4,baseline_uc
4635,52.47917690066228,1678093622.366822,4,baseline_uc
4636,118.72685690066231,1678093622.4668221,4,baseline_uc
4637,85.60301690066223,1678093622.566822,4,baseline_uc
4638,17.61197690066223,1678093622.6668222,4,baseline_uc
4639,62.93933690066223,1678093622.766822,4,baseline_uc
4640,108.26669690066223,1678093622.866822,4,baseline_uc
4641,108.26669690066223,1678093622.9668221,4,baseline_uc
4642,116.98349690066227,1678093623.066822,4,baseline_uc
4643,31.558856900662253,1678093623.1668222,4,baseline_uc
4644,153.59405690066225,1678093623.266822,4,baseline_uc
4645,115.2401369006623,1678093623.366822,4,baseline_uc
4646,57.709256900662254,1678093623.4668221,4,baseline_uc
4647,15.868616900662264,1678093623.566822,4,baseline_uc
4648,96.06317690066231,1678093623.6668222,4,baseline_uc
4649,143.13389690066228,1678093623.766822,4,baseline_uc
4650,40.27565690066223,1678093623.866822,4,baseline_uc
4651,17.61197690066223,1678093623.9668221,4,baseline_uc
4652,144.87725690066225,1678093624.066822,4,baseline_uc
4653,50.735816900662314,1678093624.1668222,4,baseline_uc
4654,120.47021690066228,1678093624.266822,4,baseline_uc
4655,94.31981690066227,1678093624.366822,4,baseline_uc
4656,40.27565690066223,1678093624.4668221,4,baseline_uc
4657,85.60301690066223,1678093624.566822,4,baseline_uc
4658,62.93933690066223,1678093624.6668222,4,baseline_uc
4659,94.31981690066227,1678093624.766822,4,baseline_uc
4660,157.08077690066224,1678093624.866822,4,baseline_uc
4661,47.24909690066231,1678093624.9668221,4,baseline_uc
4662,35.045576900662255,1678093625.066822,4,baseline_uc
4663,94.31981690066227,1678093625.1668222,4,baseline_uc
4664,-27.715383099337767,1678093625.266822,4,baseline_uc
4665,122.21357690066225,1678093625.366822,4,baseline_uc
4666,48.992456900662276,1678093625.4668221,4,baseline_uc
4667,85.60301690066223,1678093625.566822,4,baseline_uc
4668,101.29325690066229,1678093625.6668222,4,baseline_uc
4669,71.65613690066228,1678093625.766822,4,baseline_uc
4670,174.51437690066234,1678093625.866822,4,baseline_uc
4671,73.39949690066231,1678093625.9668221,4,baseline_uc
4672,97.80653690066228,1678093626.066822,4,baseline_uc
4673,120.47021690066228,1678093626.1668222,4,baseline_uc
4674,92.57645690066231,1678093626.266822,4,baseline_uc
4675,101.29325690066229,1678093626.366822,4,baseline_uc
4676,164.05421690066225,1678093626.4668221,4,baseline_uc
